Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-December-2019,1669.00,1669.00,1651.40,1659.10,1659.255401079096424653,134001,2158,222341883.00,17862,13.33,17.60,-9.90
9-December-2019,1677.00,1679.40,1657.00,1658.85,1666.332893428199831688,52284,2862,87122549.00,20166,38.57,22.40,-18.15
6-December-2019,1650.00,1679.00,1644.35,1674.30,1669.327549386011745862,119872,4321,200105632.00,36677,30.60,34.65,24.30
5-December-2019,1655.05,1659.90,1640.50,1649.95,1650.879906064937716969,97940,6605,161687178.00,36708,37.48,19.40,-5.10
4-December-2019,1649.70,1659.50,1633.00,1651.75,1647.144375744076193402,130195,6123,214449962.00,87707,67.37,26.50,2.05
3-December-2019,1635.00,1650.00,1632.00,1646.45,1640.780288092694433888,139469,3907,228837986.00,31398,22.51,18.00,11.45
2-December-2019,1614.40,1636.10,1600.25,1633.00,1629.170831994177661024,376481,7083,613351864.00,313073,83.16,35.85,18.60
29-November-2019,1600.05,1621.50,1592.90,1614.40,1606.741545289741826592,31994,1597,51406089.00,8027,25.09,28.60,14.35
28-November-2019,1612.15,1626.00,1607.55,1615.40,1615.140429591810422629,38781,2063,62636761.00,9085,23.43,18.45,3.25
27-November-2019,1607.00,1624.00,1602.15,1618.55,1618.420103947804931991,45215,2068,73176865.00,9433,20.86,21.85,11.55
26-November-2019,1608.00,1610.45,1592.35,1603.95,1602.940801863415601149,40356,1798,64688279.00,7902,19.58,18.10,-4.05
25-November-2019,1568.50,1606.40,1568.50,1604.85,1593.775722222222222222,54000,2119,86063889.00,11159,20.66,37.90,36.35
22-November-2019,1595.00,1595.00,1565.25,1568.50,1572.982019449617214980,48330,3466,76022221.00,18059,37.37,29.75,-26.50
21-November-2019,1604.90,1605.00,1587.05,1595.35,1595.122087884420683855,186677,3094,297772606.00,26611,14.26,17.95,-9.55
20-November-2019,1623.30,1623.30,1595.55,1599.10,1609.774149757931788421,83241,3108,133999210.00,12873,15.46,27.75,-24.20
19-November-2019,1631.00,1631.00,1614.85,1623.30,1621.804007750838886525,63477,1297,102947253.00,9630,15.17,16.15,-7.70
18-November-2019,1626.00,1635.00,1617.40,1627.35,1628.617360618855364132,64894,2094,105687495.00,9528,14.68,17.60,1.35
15-November-2019,1614.90,1629.00,1602.95,1623.00,1618.007999157983370171,95010,3044,153726940.00,19964,21.01,26.05,8.10
14-November-2019,1606.00,1610.25,1584.85,1597.50,1593.255858292865756281,61366,2275,97771739.00,16849,27.46,25.40,-8.50
13-November-2019,1617.00,1627.45,1601.60,1605.45,1616.066240132416603004,62832,2649,101540674.00,18455,29.37,25.85,-11.55
11-November-2019,1597.00,1620.00,1592.85,1616.90,1612.869108039874027224,76842,2813,123936088.00,17319,22.54,27.15,19.90
8-November-2019,1581.00,1606.95,1573.00,1600.20,1596.456842175154372219,60244,2500,96176946.00,15174,25.19,33.95,19.20
7-November-2019,1577.00,1586.45,1559.75,1584.25,1576.426418811300192807,47716,1894,75220763.00,11763,24.65,26.70,7.25
6-November-2019,1560.00,1587.55,1541.60,1571.45,1564.203229715094521708,93259,2921,145876029.00,14505,15.55,45.95,11.45
5-November-2019,1570.05,1570.80,1550.40,1553.85,1557.808529819694868238,57680,2468,89854396.00,15717,27.25,20.40,-16.20
4-November-2019,1580.00,1596.00,1564.80,1569.80,1580.647710695365085864,39073,1759,61760648.00,18633,47.69,31.20,-10.20
1-November-2019,1573.00,1585.00,1564.50,1580.20,1576.805959175098911102,57122,2484,90070310.00,17356,30.38,20.50,7.20
31-October-2019,1579.00,1605.55,1566.00,1573.15,1587.576943222292059501,76368,3270,121240076.00,24627,32.25,39.55,-5.85
30-October-2019,1576.15,1588.00,1576.15,1578.80,1581.538708844718747799,42613,1702,67394109.00,13286,31.18,11.85,2.65
29-October-2019,1598.80,1598.80,1568.80,1575.05,1581.300055049124345708,107177,3018,169478996.00,18655,17.41,30.00,-23.75
27-October-2019,1591.50,1600.60,1590.00,1593.25,1594.682122282103698197,10762,810,17161969.00,5571,51.77,10.60,1.75
25-October-2019,1618.00,1618.00,1569.00,1587.90,1587.766896261981890347,90449,3803,143611928.00,28560,31.58,49.00,-30.10
24-October-2019,1616.00,1629.50,1598.00,1613.30,1617.516692337312283403,51940,2240,84013817.00,12929,24.89,31.50,-2.70
23-October-2019,1634.90,1638.20,1603.60,1612.65,1619.289738526552766887,104829,5481,169748524.00,18361,17.52,34.60,-22.25
22-October-2019,1620.00,1643.35,1592.40,1628.90,1612.583777725628555475,247154,11563,398556531.00,38485,15.57,50.95,8.90
18-October-2019,1603.95,1618.95,1591.05,1615.45,1606.883803795708978797,118713,3566,190757997.00,64194,54.07,27.90,11.50
17-October-2019,1613.90,1613.90,1587.00,1603.95,1600.140147356255417509,69220,2573,110761701.00,8739,12.62,26.90,-9.95
16-October-2019,1617.00,1623.80,1592.55,1606.05,1613.831525929402299621,119324,4149,192568833.00,65937,55.26,31.25,-10.95
15-October-2019,1586.00,1629.65,1577.80,1614.80,1612.643899044847871465,158090,3384,254942874.00,24772,15.67,51.85,28.80
14-October-2019,1592.20,1609.00,1576.10,1583.75,1589.901144471406323566,110444,4210,175595042.00,48906,44.28,32.90,-8.45
11-October-2019,1592.00,1624.90,1575.75,1588.10,1594.056926010173509124,135843,4237,216541475.00,53569,39.43,49.15,-3.90
10-October-2019,1600.00,1606.55,1566.65,1585.85,1585.917581486433050257,53107,2627,84223325.00,8984,16.92,39.90,-14.15
9-October-2019,1555.00,1626.80,1549.55,1608.30,1599.323388020527991485,110873,4228,177321782.00,18711,16.88,77.25,53.30
7-October-2019,1564.00,1593.30,1550.20,1556.15,1570.646588406354908375,93534,5369,146908858.00,30322,32.42,43.10,-7.85
4-October-2019,1620.90,1634.20,1557.90,1562.35,1609.754978272390037095,471750,5912,759401911.00,38426,8.15,76.30,-58.55
3-October-2019,1648.00,1648.00,1607.45,1616.00,1625.792393337489979513,112270,4444,182527712.00,60544,53.93,40.55,-32.00
1-October-2019,1639.00,1656.20,1622.80,1647.75,1643.979250298361722903,73736,3200,121220454.00,8701,11.80,33.40,8.75
30-September-2019,1640.00,1661.55,1614.40,1644.35,1635.966595354278342668,124803,5378,204173539.00,30839,24.71,47.15,4.35
27-September-2019,1623.90,1650.00,1606.10,1644.20,1630.800894751406696799,86728,3478,141436100.00,12037,13.88,43.90,20.30
26-September-2019,1601.00,1682.40,1601.00,1629.35,1633.306485578975971429,206088,6111,336604867.00,95756,46.46,81.40,28.35
25-September-2019,1615.00,1617.00,1580.25,1601.25,1603.508843749038537140,585046,4655,938126435.00,524214,89.60,36.75,-13.75
24-September-2019,1637.00,1640.80,1590.00,1617.90,1610.494529933538050962,233818,7168,376562610.00,31236,13.36,50.80,-19.10
23-September-2019,1578.00,1660.00,1530.00,1643.00,1609.062998222936871241,337073,12223,542371692.00,76521,22.70,130.00,65.00
20-September-2019,1450.25,1598.00,1450.25,1538.50,1523.059542270258476260,384987,12880,586358124.00,118700,30.83,147.75,88.25
19-September-2019,1456.00,1462.65,1445.40,1453.40,1454.521558822648740904,66794,2293,97153313.00,29412,44.03,17.25,-2.60
18-September-2019,1446.00,1478.35,1446.00,1462.90,1468.333630306067524175,53877,2072,79109411.00,13763,25.55,32.35,16.90
17-September-2019,1472.00,1480.45,1444.20,1449.10,1462.617056698602167425,31835,1484,46562414.00,7000,21.99,36.25,-22.90
16-September-2019,1478.70,1491.75,1465.10,1472.60,1481.186879234009042082,769513,4003,1139792559.00,708225,92.04,26.65,-6.10
13-September-2019,1464.90,1485.95,1448.45,1483.55,1473.692046739540143234,50407,2183,74284395.00,9784,19.41,37.50,18.65
12-September-2019,1467.10,1483.60,1452.20,1457.50,1470.198903767741360486,44881,1997,65983997.00,12224,27.24,31.40,-9.60
11-September-2019,1471.00,1478.50,1459.55,1474.65,1471.504712269272529858,46050,2180,67762792.00,8319,18.07,18.95,3.65
9-September-2019,1435.10,1475.00,1424.00,1471.10,1458.597457795431976166,50350,2301,73440382.00,12414,24.66,51.00,36.00
6-September-2019,1413.25,1444.35,1411.25,1441.60,1435.254854758465735836,43617,1796,62601511.00,8077,18.52,33.10,28.35
5-September-2019,1429.00,1441.00,1405.65,1409.45,1414.906716799672600777,117288,3508,165951579.00,36829,31.40,35.35,-19.55
4-September-2019,1414.00,1437.80,1399.00,1426.95,1423.515513971713848333,87534,2906,124606007.00,22933,26.20,38.80,12.95
3-September-2019,1431.50,1431.50,1405.10,1414.35,1414.651365626137102909,90691,3607,128296147.00,24081,26.55,26.40,-17.15
30-August-2019,1448.70,1458.10,1422.00,1431.70,1426.624881823352882333,1019660,9327,1454672327.00,705536,69.19,36.10,-17.00
29-August-2019,1474.60,1479.00,1447.00,1450.30,1460.867591259976449038,53501,2172,78157877.00,13280,24.82,32.00,-24.30
28-August-2019,1503.00,1503.05,1473.60,1483.60,1484.593016571519188074,100896,4167,149789497.00,49911,49.47,29.45,-19.40
27-August-2019,1514.75,1521.90,1495.00,1502.25,1510.911826153418359229,672501,5809,1016089714.00,605996,90.11,26.90,-12.50
26-August-2019,1498.20,1520.00,1455.35,1513.30,1495.705772623298135440,118473,3649,177200750.00,28269,23.86,64.65,15.10
23-August-2019,1477.50,1488.45,1446.45,1472.50,1466.169405302406549201,170036,5870,249301581.00,56831,33.42,42.00,-5.00
22-August-2019,1506.00,1509.15,1472.00,1477.30,1485.775443838987519775,182048,3033,270482448.00,105152,57.76,37.15,-28.70
21-August-2019,1497.05,1517.85,1497.05,1505.80,1507.972853665580263212,72717,3038,109655262.00,23115,31.79,20.80,8.75
20-August-2019,1497.80,1510.50,1483.20,1506.10,1497.454626493136031378,67308,4048,100790676.00,28914,42.96,27.30,8.30
19-August-2019,1500.60,1519.40,1491.95,1496.25,1508.186146397729514790,65889,3802,99372877.00,20819,31.60,27.45,-4.35
16-August-2019,1486.55,1506.45,1478.50,1499.50,1492.994496645997387808,78861,2868,117739039.00,25659,32.54,27.95,12.95
14-August-2019,1513.00,1513.30,1480.55,1491.90,1493.238561425424898911,152095,3900,227114119.00,91611,60.23,32.75,-21.10
13-August-2019,1534.90,1534.90,1506.00,1511.80,1519.456006232236414067,116812,3336,177490695.00,28958,24.79,28.90,-23.10
9-August-2019,1505.60,1536.00,1504.85,1533.75,1523.481698389458272327,94937,3077,144634782.00,32917,34.67,31.15,28.15
8-August-2019,1492.75,1509.00,1467.40,1504.05,1484.621226979191580961,83620,2901,124144027.00,19607,23.45,41.60,11.30
7-August-2019,1480.00,1499.70,1466.60,1476.25,1484.950487140695915279,165250,4705,245388068.00,88926,53.81,33.10,-3.75
6-August-2019,1455.00,1493.75,1450.10,1484.90,1467.699011822484504029,100994,3577,148228794.00,41282,40.88,43.65,29.90
5-August-2019,1499.00,1499.00,1456.00,1460.35,1484.126661972318738528,433145,3827,642842043.00,86403,19.95,43.00,-38.65
2-August-2019,1497.00,1515.00,1470.70,1507.60,1497.671248700473605175,121198,3695,181514760.00,47293,39.02,44.30,10.60
1-August-2019,1513.00,1518.95,1486.20,1496.15,1500.370791761479666258,68556,2768,102859420.00,13997,20.42,32.75,-16.85
31-July-2019,1475.00,1534.50,1475.00,1519.10,1489.285892347981645747,309683,2828,461206523.00,252908,81.67,59.50,44.10
30-July-2019,1505.00,1509.50,1484.45,1498.00,1499.746698454116255713,106541,3424,159784513.00,19582,18.38,25.05,-7.00
29-July-2019,1511.00,1524.90,1498.00,1503.10,1511.255743542286955822,99416,4090,150243001.00,33005,33.20,26.90,-7.90
26-July-2019,1485.90,1518.50,1477.15,1511.00,1497.908078409781723501,87183,2846,130592120.00,28676,32.89,41.35,25.10
25-July-2019,1498.70,1504.70,1480.45,1485.40,1491.678201395553097704,245924,5979,366839470.00,149437,60.77,24.25,-13.30
24-July-2019,1493.00,1509.85,1476.45,1497.60,1495.429269357437711453,155767,4793,232938531.00,73667,47.29,33.40,4.60
23-July-2019,1459.90,1511.75,1455.75,1493.70,1484.591557023767628951,264267,11494,392328557.00,21975,8.32,56.00,33.80
22-July-2019,1500.00,1500.00,1442.00,1453.65,1463.153546126897625535,128450,5577,187942073.00,23293,18.13,58.00,-46.35
19-July-2019,1537.60,1540.00,1490.30,1499.80,1509.622431506849315068,142496,5325,215115158.00,79259,55.62,49.70,-37.80
18-July-2019,1530.00,1543.30,1527.15,1537.60,1535.857113465692829955,48605,2044,74650335.00,8334,17.15,16.15,7.60
17-July-2019,1491.00,1546.80,1491.00,1532.90,1535.738441713011126951,233577,8520,358713178.00,110917,47.49,55.80,41.90
16-July-2019,1513.00,1513.00,1490.40,1502.50,1502.269215654882326400,68707,2795,103216411.00,35742,52.02,22.60,-10.50
15-July-2019,1497.95,1510.25,1480.00,1507.75,1502.897561459815372398,60446,2273,90844146.00,32620,53.97,30.25,9.80
12-July-2019,1481.05,1494.70,1475.90,1484.25,1485.091960222740498203,131633,2240,195487110.00,95419,72.49,18.80,3.20
11-July-2019,1478.50,1494.00,1472.40,1485.15,1487.610364715203022764,180497,3900,268509208.00,120208,66.60,21.60,6.65
10-July-2019,1466.65,1481.15,1461.25,1475.60,1475.308080462912338254,87792,2653,129520247.00,38741,44.13,19.90,8.95
9-July-2019,1475.00,1475.05,1439.85,1463.10,1457.387298400588904503,74715,3375,108888692.00,32473,43.46,35.20,-11.90
8-July-2019,1516.90,1516.90,1470.90,1475.50,1478.297832102565781933,122146,2762,180568167.00,71653,58.66,46.00,-41.40
5-July-2019,1502.00,1520.85,1500.45,1517.60,1513.740476264398149585,161045,4207,243780335.00,85328,52.98,20.40,15.60
4-July-2019,1480.00,1504.60,1476.10,1497.80,1497.434887450258359565,84185,2698,126061556.00,33955,40.33,28.50,17.80
3-July-2019,1480.00,1481.25,1463.00,1474.90,1472.717202472748362265,75867,2213,111730636.00,24686,32.54,18.25,-5.10
2-July-2019,1490.00,1490.00,1467.50,1470.95,1471.438434750733137829,54560,2051,80281681.00,22398,41.05,22.50,-19.05
1-July-2019,1483.00,1490.00,1469.70,1481.35,1482.704807017543859649,57000,1855,84514174.00,25899,45.44,20.30,-1.65
28-June-2019,1488.90,1488.90,1472.00,1476.60,1476.437291884969146582,85890,1834,126811199.00,23266,27.09,16.90,-12.30
27-June-2019,1499.00,1506.75,1478.10,1482.55,1494.556820272010213907,92423,2352,138131425.00,36620,39.62,28.65,-16.45
26-June-2019,1489.90,1495.80,1475.20,1491.10,1487.554383048438196427,83013,1975,123486352.00,27814,33.51,20.60,1.20
25-June-2019,1471.00,1491.20,1467.80,1484.20,1482.337241936668870766,68055,3443,100880461.00,28591,42.01,23.40,13.20
24-June-2019,1484.00,1496.25,1464.60,1471.15,1473.183179283477198075,91637,1987,134998087.00,23310,25.44,31.65,-12.85
21-June-2019,1519.00,1519.00,1484.00,1489.80,1499.072614107883817427,66998,1839,100434867.00,27666,41.29,35.00,-29.20
20-June-2019,1504.00,1519.80,1497.00,1517.65,1515.009913476406145478,91189,2438,138152239.00,36385,39.90,22.80,13.65
19-June-2019,1473.20,1503.85,1473.15,1498.40,1495.106401467606449744,113927,3796,170332987.00,44043,38.66,30.70,25.20
18-June-2019,1462.20,1473.75,1455.65,1462.65,1465.069819769890709171,90218,3154,132175669.00,40288,44.66,18.10,0.45
17-June-2019,1475.00,1477.80,1451.30,1459.35,1460.373693608306747116,118169,7409,172570899.00,56925,48.17,26.50,-15.65
14-June-2019,1502.00,1505.00,1466.65,1473.80,1477.330915857588701588,392834,3381,580345813.00,327575,83.39,38.35,-28.20
13-June-2019,1483.90,1509.05,1477.45,1505.45,1492.060445395343026252,128066,4230,191082213.00,43837,34.23,31.60,21.55
12-June-2019,1495.00,1502.00,1476.40,1482.70,1483.887116891423698097,93805,2965,139196031.00,28703,30.60,25.60,-12.30
11-June-2019,1505.05,1512.45,1493.60,1507.50,1504.999907094856151868,32291,1204,48597952.00,6673,20.67,18.85,2.45
10-June-2019,1508.50,1511.00,1487.55,1502.70,1498.403700920189170363,109108,4386,163487831.00,44349,40.65,23.45,-5.80
7-June-2019,1516.00,1519.90,1488.80,1512.35,1505.669278623878161544,58832,2318,88581535.00,7299,12.41,31.10,-3.65
6-June-2019,1529.00,1539.50,1501.30,1515.20,1517.238639043287855819,59370,2231,90078458.00,11023,18.57,38.20,-13.80
4-June-2019,1525.00,1539.45,1523.45,1531.30,1532.004978168367772617,35957,1296,55086303.00,7882,21.92,16.00,6.30
3-June-2019,1524.00,1535.00,1506.60,1530.85,1525.759541837286564165,51772,3607,78991623.00,17010,32.86,28.40,6.85
31-May-2019,1544.00,1544.00,1465.00,1519.70,1513.588200594549702337,128837,3308,195006163.00,27559,21.39,79.00,-24.30
30-May-2019,1515.00,1538.70,1513.75,1533.50,1528.601580333625987708,39865,1852,60937702.00,8491,21.30,24.95,18.50
29-May-2019,1515.00,1529.55,1502.80,1515.35,1516.531737679958802588,44663,1802,67732857.00,8266,18.51,26.75,0.35
28-May-2019,1528.55,1531.80,1501.00,1514.35,1510.127604166666666666,49920,2535,75385570.00,11070,22.18,30.80,-14.20
27-May-2019,1513.00,1531.35,1500.60,1526.55,1518.061137507746838746,91973,3359,139620637.00,17375,18.89,30.75,13.55
24-May-2019,1503.00,1524.00,1491.50,1513.85,1509.952936088032348266,99418,3864,150116501.00,15993,16.09,32.50,10.85
23-May-2019,1506.00,1555.45,1488.65,1500.70,1526.692161286004838188,306313,9810,467645656.00,99554,32.50,66.80,-5.30
22-May-2019,1487.00,1517.20,1487.00,1495.50,1501.129006516824045750,97747,3213,146730857.00,20616,21.09,30.20,8.50
21-May-2019,1502.00,1515.00,1483.60,1487.20,1496.863321185071404247,138017,5141,206592585.00,25929,18.79,31.40,-14.80
20-May-2019,1484.00,1505.00,1462.05,1502.00,1486.386706948640483383,161197,7800,239601078.00,54747,33.96,42.95,18.00
17-May-2019,1414.00,1469.90,1413.95,1460.70,1442.965398706146961300,172508,9037,248923075.00,42763,24.79,55.95,46.70
16-May-2019,1382.00,1422.60,1378.95,1413.85,1399.053686965177324321,62287,2014,87142857.00,22750,36.52,43.65,31.85
15-May-2019,1388.75,1403.65,1379.30,1396.75,1396.667511781078623198,254009,3737,354766118.00,185428,73.00,24.35,8.00
14-May-2019,1389.95,1397.40,1370.00,1384.80,1379.986697847515590424,119304,5418,164637933.00,52989,44.42,27.40,-5.15
13-May-2019,1391.10,1399.40,1381.30,1389.95,1391.876545012165450121,123300,2516,171618378.00,58875,47.75,18.10,-1.15
10-May-2019,1375.00,1405.40,1370.00,1395.05,1391.745775885672899425,113219,5778,157572065.00,28617,25.28,35.40,20.05
9-May-2019,1396.95,1407.85,1370.00,1389.25,1398.394578167323658305,227045,8970,317498497.00,98493,43.38,37.85,-7.70
8-May-2019,1409.90,1414.00,1391.55,1403.55,1401.871574458037572126,135526,6870,189990047.00,82908,61.17,22.45,-6.35
7-May-2019,1413.00,1424.90,1398.25,1406.10,1413.386248275034499310,83335,2899,117784543.00,26917,32.30,26.65,-6.90
6-May-2019,1401.50,1416.00,1400.00,1411.95,1412.372811518487421090,128628,3228,181670690.00,21406,16.64,16.00,10.45
3-May-2019,1409.00,1435.50,1401.05,1418.15,1423.412180342877910024,143083,4543,203666085.00,50149,35.05,34.45,9.15
2-May-2019,1394.00,1421.75,1383.85,1407.70,1404.133053056495845627,441944,7818,620548178.00,264770,59.91,37.90,13.70
30-April-2019,1384.75,1396.95,1353.00,1387.05,1379.785156491204959637,242921,6994,335178790.00,43016,17.71,43.95,2.30
26-April-2019,1360.00,1384.25,1343.35,1378.05,1370.384743398585926602,103955,2629,142458346.00,48102,46.27,40.90,18.05
25-April-2019,1374.00,1378.65,1357.25,1365.00,1369.531874909967129817,305444,5453,418315294.00,192268,62.95,21.40,-9.00
24-April-2019,1353.95,1372.55,1340.50,1370.00,1354.344634419601539285,102645,2321,139016705.00,47213,46.00,32.05,16.05
23-April-2019,1359.95,1367.95,1352.10,1359.00,1357.940417285804010478,261116,4271,354579970.00,141637,54.24,15.85,-0.95
22-April-2019,1374.90,1374.90,1348.00,1360.35,1360.379331489406116271,76648,2485,104270355.00,29910,39.02,26.90,-14.55
18-April-2019,1387.00,1392.30,1361.00,1376.70,1382.594199202978858344,305889,2594,422920357.00,216234,70.69,31.30,-10.30
16-April-2019,1382.40,1394.00,1371.65,1385.95,1381.624341335753488426,255631,3415,353186012.00,160958,62.96,22.35,3.55
15-April-2019,1345.55,1375.00,1344.20,1371.15,1362.717059486812793927,72722,2140,99099510.00,24196,33.27,30.80,25.60
12-April-2019,1338.90,1350.00,1338.00,1345.50,1343.138580663493642111,70385,1627,94536809.00,24019,34.13,12.00,6.60
11-April-2019,1350.00,1350.00,1334.00,1342.35,1342.693113527723102476,305846,2033,410657318.00,239423,78.28,16.00,-7.65
10-April-2019,1344.00,1367.00,1342.40,1350.35,1356.631991769748492935,450047,5230,610548158.00,263435,58.53,24.60,6.35
9-April-2019,1342.00,1346.90,1323.00,1342.15,1332.773525482806514681,113037,2958,150652721.00,15221,13.47,23.90,0.15
8-April-2019,1338.15,1346.80,1332.35,1342.45,1340.717374314473205503,148426,2850,198997317.00,72050,48.54,14.45,4.30
5-April-2019,1325.25,1339.90,1325.25,1334.85,1332.664625799172621286,132950,1286,177177762.00,100387,75.51,14.65,9.60
4-April-2019,1333.95,1346.45,1318.65,1324.05,1336.781564310730342931,499108,8390,667198373.00,253648,50.82,27.80,-9.90
3-April-2019,1338.05,1358.65,1335.35,1338.55,1349.558432063878879008,385730,7476,520565174.00,248867,64.52,23.30,0.50
2-April-2019,1348.00,1348.00,1328.00,1338.80,1341.547972726165834652,262816,2752,352580272.00,36036,13.71,20.00,-9.20
1-April-2019,1349.90,1361.75,1325.85,1338.25,1344.811537287189799850,94979,6305,127728855.00,28415,29.92,35.90,-11.65
29-March-2019,1354.00,1354.00,1331.15,1335.75,1338.614146929963807225,78745,2644,105409171.00,28322,35.97,22.85,-18.25
28-March-2019,1334.00,1352.50,1329.95,1338.65,1341.953249029673218980,79870,3174,107181806.00,25355,31.75,22.55,4.65
27-March-2019,1346.20,1362.50,1325.25,1333.65,1344.594510277071573232,116035,4173,156020024.00,33642,28.99,37.25,-12.55
26-March-2019,1319.75,1349.90,1311.95,1342.85,1329.289786338936174356,102686,3232,136499451.00,28323,27.58,37.95,23.10
25-March-2019,1329.45,1329.45,1303.35,1308.80,1310.526194387166672491,85839,3754,112494258.00,33791,39.37,26.10,-20.65
22-March-2019,1352.00,1365.35,1329.35,1334.40,1342.194990592428149047,100451,3693,134824829.00,40716,40.53,36.00,-17.60
20-March-2019,1348.00,1358.00,1330.80,1350.90,1343.772668053301638819,87502,3561,117582796.00,30261,34.58,27.20,2.90
19-March-2019,1349.00,1355.00,1338.50,1348.20,1347.832247095494474355,63522,3018,85617000.00,20833,32.80,16.50,-0.80
18-March-2019,1340.85,1360.50,1331.15,1342.90,1345.373643084690749534,166370,4800,223829813.00,32282,19.40,29.35,2.05
15-March-2019,1277.00,1339.00,1271.00,1325.30,1321.581068013323305039,428122,12291,565797930.00,82625,19.30,68.00,48.30
14-March-2019,1267.60,1277.70,1259.00,1270.50,1268.697500927098734811,207637,4953,263428543.00,94930,45.72,18.70,2.90
13-March-2019,1268.00,1268.00,1247.75,1261.05,1259.816618211419932550,85990,2074,108331631.00,25693,29.88,20.25,-6.95
12-March-2019,1257.95,1272.00,1252.00,1262.60,1264.019645501078725834,354585,4856,448202406.00,65864,18.57,20.00,4.65
11-March-2019,1247.00,1254.00,1232.40,1248.85,1243.085019340457614895,76265,3537,94803879.00,36403,47.73,21.60,1.85
8-March-2019,1249.00,1249.00,1232.20,1237.90,1238.417133451910058668,37669,1623,46649935.00,12459,33.07,16.80,-11.10
7-March-2019,1247.65,1248.20,1235.00,1237.05,1240.444966746038262583,48716,2454,60429517.00,20479,42.04,13.20,-10.60
6-March-2019,1245.00,1247.20,1235.95,1240.85,1243.127822031449915390,96916,2876,120478976.00,54204,55.93,11.25,-4.15
5-March-2019,1226.90,1245.35,1218.70,1240.20,1237.418785895833625882,142426,4339,176240608.00,64670,45.41,26.65,13.30
1-March-2019,1224.70,1230.20,1217.55,1226.60,1224.835772139709781025,164083,3902,200974728.00,59354,36.17,12.65,1.90
28-February-2019,1215.00,1225.50,1209.50,1212.45,1217.829512580160282798,132391,4670,161229667.00,57203,43.21,16.00,-2.55
27-February-2019,1242.00,1242.00,1211.00,1215.80,1221.833828523564277108,329503,11831,402597912.00,197924,60.07,31.00,-26.20
26-February-2019,1227.95,1251.40,1221.20,1235.75,1234.558860559631560168,243839,5620,301033598.00,76959,31.56,30.20,7.80
25-February-2019,1243.70,1247.95,1230.40,1241.25,1238.741610603069733714,148938,3464,184495698.00,48620,32.64,17.55,-2.45
22-February-2019,1252.00,1259.90,1234.00,1241.05,1242.185531813820359507,4664828,46317,5794581850.00,583438,12.51,25.90,-10.95
21-February-2019,1292.00,1297.40,1282.80,1288.90,1289.457459859159702595,147543,1707,190250422.00,91525,62.03,14.60,-3.10
20-February-2019,1282.00,1293.85,1280.10,1291.30,1286.834910110239616182,37101,994,47742862.00,5689,15.33,13.75,9.30
19-February-2019,1277.95,1287.40,1272.05,1278.05,1278.823314166231050705,22956,766,29356668.00,4521,19.69,15.35,0.10
18-February-2019,1282.70,1288.00,1273.05,1278.15,1280.399244610178590258,104317,1874,133567408.00,39096,37.48,14.95,-4.55
15-February-2019,1289.95,1289.95,1270.45,1283.75,1278.847124785561862787,71699,1498,91692060.00,34349,47.91,19.50,-6.20
14-February-2019,1298.10,1303.10,1272.75,1288.35,1285.212443925744921404,27419,1059,35239240.00,4620,16.85,30.35,-9.75
13-February-2019,1306.90,1306.90,1293.65,1298.40,1299.158249078989183272,84961,1238,110377784.00,39126,46.05,13.25,-8.50
12-February-2019,1303.95,1311.00,1295.25,1298.60,1305.178092577398818116,96287,2084,125671683.00,39721,41.25,15.75,-5.35
11-February-2019,1300.00,1314.00,1295.00,1304.70,1306.963006793202874198,152947,2977,199896071.00,60542,39.58,19.00,4.70
8-February-2019,1283.90,1308.00,1277.55,1295.55,1296.792275311374387015,115215,3148,149409922.00,22615,19.63,30.45,11.65
7-February-2019,1279.05,1292.45,1276.15,1283.35,1285.853674234500957376,124298,2319,159829040.00,54999,44.25,16.30,4.30
6-February-2019,1286.00,1288.00,1275.70,1279.05,1281.846335751153959844,87958,2722,112748640.00,36209,41.17,12.30,-6.95
5-February-2019,1275.00,1286.85,1269.00,1279.10,1279.933869526362823949,92877,2366,118876418.00,16448,17.71,17.85,4.10
4-February-2019,1258.00,1275.00,1242.75,1272.80,1262.807387213085920323,56855,1417,71796914.00,11333,19.93,32.25,14.80
1-February-2019,1258.25,1270.50,1241.00,1258.10,1260.534128312326703019,161933,3130,204122073.00,64108,39.59,29.50,-0.15
31-January-2019,1224.00,1259.00,1213.00,1253.25,1242.676288461332791461,93503,2710,116193961.00,11823,12.64,46.00,29.25
30-January-2019,1255.00,1256.00,1217.00,1221.50,1231.672760170598963194,139274,3231,171539992.00,66814,47.97,39.00,-33.50
29-January-2019,1261.50,1273.00,1246.00,1250.95,1260.386789786111372844,95517,2208,120388365.00,31583,33.07,27.00,-10.55
28-January-2019,1265.65,1284.00,1256.00,1261.15,1269.143931790971195154,227184,4382,288329195.00,108202,47.63,28.00,-4.50
25-January-2019,1267.10,1287.95,1260.00,1265.15,1274.670060878388172198,110384,2791,140703180.00,20865,18.90,27.95,-1.95
24-January-2019,1271.00,1274.85,1261.00,1267.95,1270.552126843406359219,164234,3023,208667858.00,101259,61.66,13.85,-3.05
23-January-2019,1295.00,1298.95,1270.00,1276.20,1282.109334846934956712,160324,5330,205552897.00,45028,28.09,28.95,-18.80
